"gene_id","gene_symbol","product","display_name","feature_type","EC_number","COG","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","classification","plot_label","locus_tag"
"AENJPLPP_00573","guaC","GMP reductase","guaC","CDS","1.7.1.7","COG0516",2730.9942356203,0.0743329993260864,0.0798563338967979,0.930834107938769,0.351939383363471,0.38617844740387,"Not significant","guaC
(AENJPLPP_00573)","AENJPLPP_00573"
"AENJPLPP_00774","licC_1","Lichenan permease IIC component","licC_1","CDS","","COG1455",41.642257039779,0.274854797018115,0.295395266219215,0.93046446050406,0.352130656850599,0.386238624387464,"Not significant","licC_1
(AENJPLPP_00774)","AENJPLPP_00774"
"AENJPLPP_03164",NA,"hypothetical protein","hypothetical protein","CDS","","",44.35730204896,-0.259227312095063,0.279871756854635,-0.92623605542915,0.354323318815537,0.388493150877919,"Not significant","hypothetical protein","AENJPLPP_03164"
"AENJPLPP_02211",NA,"hypothetical protein","hypothetical protein","CDS","","",35.3239006206474,-0.280472437062727,0.302930581925198,-0.925863725214722,0.354516804897214,0.388554810168027,"Not significant","hypothetical protein","AENJPLPP_02211"
"AENJPLPP_02455","mutS2_2","Endonuclease MutS2","mutS2_2","CDS","3.1.-.-","",12029.8945100523,-0.0544505813768612,0.0589234377626019,-0.924090369544263,0.355439266958466,0.38941507924126,"Not significant","mutS2_2
(AENJPLPP_02455)","AENJPLPP_02455"
"AENJPLPP_01907",NA,"hypothetical protein","hypothetical protein","CDS","","",1210.53534983112,-0.0781211312539218,0.0849494570878547,-0.919618958519405,0.35777191596807,0.391819069286501,"Not significant","hypothetical protein","AENJPLPP_01907"
"AENJPLPP_02438","citS","Citrate-sodium symporter","citS","CDS","","COG3493",38.9923731042557,0.262062743410766,0.285218376913325,0.918814370402241,0.358192674662021,0.392128175548407,"Not significant","citS
(AENJPLPP_02438)","AENJPLPP_02438"
"AENJPLPP_00983",NA,"hypothetical protein","hypothetical protein","CDS","","",391.295191426263,-0.0968816460692234,0.106514747366364,-0.909560867998801,0.363054143769962,0.397296591037017,"Not significant","hypothetical protein","AENJPLPP_00983"
"AENJPLPP_01114",NA,"hypothetical protein","hypothetical protein","CDS","","",11.4789451284234,-0.475856437471764,0.523405566170595,-0.909154331225943,0.36326866686703,0.397377741847203,"Not significant","hypothetical protein","AENJPLPP_01114"
"AENJPLPP_02988",NA,"hypothetical protein","hypothetical protein","CDS","","",16.9688144054047,-0.403403087364924,0.445196005135061,-0.906124679269172,0.364869864054146,0.398975119790377,"Not significant","hypothetical protein","AENJPLPP_02988"
"AENJPLPP_02234",NA,"hypothetical protein","hypothetical protein","CDS","","",1228.24732781278,0.249969999718749,0.27800308489048,0.899162683094778,0.368566013936582,0.402861152685121,"Not significant","hypothetical protein","AENJPLPP_02234"
"AENJPLPP_01305",NA,"hypothetical protein","hypothetical protein","CDS","","",46.8363465380223,-0.241357695775141,0.268730026982742,-0.898141895362668,0.369109905864461,0.403299939599494,"Not significant","hypothetical protein","AENJPLPP_01305"
"AENJPLPP_00527",NA,"hypothetical protein","hypothetical protein","CDS","","",692.750774657343,-0.101510607069682,0.114070166959462,-0.889896190874831,0.373521629457691,0.407962859951667,"Not significant","hypothetical protein","AENJPLPP_00527"
"AENJPLPP_01706","manZ_2","PTS system mannose-specific EIID component","manZ_2","CDS","","COG3716",26.7517012907517,-0.305662848823126,0.34503373651155,-0.885892643176052,0.375675380840368,0.41015696226729,"Not significant","manZ_2
(AENJPLPP_01706)","AENJPLPP_01706"
"AENJPLPP_00404",NA,"hypothetical protein","hypothetical protein","CDS","","",21.8660572391653,-0.361762804241107,0.408794950780084,-0.88494929683151,0.376183978365512,0.410553910082022,"Not significant","hypothetical protein","AENJPLPP_00404"
"AENJPLPP_02540",NA,"hypothetical protein","hypothetical protein","CDS","","",220.668848096306,-0.115128320700138,0.130186922340535,-0.884330919191657,0.376517602135896,0.410759665374459,"Not significant","hypothetical protein","AENJPLPP_02540"
"AENJPLPP_01311",NA,"hypothetical protein","hypothetical protein","CDS","","",11.5743140373743,0.493156300169814,0.558148843743527,0.883556968177511,0.376935417146616,0.411057074708039,"Not significant","hypothetical protein","AENJPLPP_01311"
"AENJPLPP_02675",NA,"hypothetical protein","hypothetical protein","CDS","","",368.358411282602,-0.0974286306302548,0.110357906293378,-0.882842325508133,0.377321468534271,0.41131962934945,"Not significant","hypothetical protein","AENJPLPP_02675"
"AENJPLPP_00067",NA,"hypothetical protein","hypothetical protein","CDS","","",243.832272812529,0.114121317624063,0.130556717776021,0.874112949284198,0.382056746162559,0.416321265737569,"Not significant","hypothetical protein","AENJPLPP_00067"
"AENJPLPP_01878",NA,"hypothetical protein","hypothetical protein","CDS","","",9.04266714704705,0.511691759961192,0.59154947004643,0.865002482245534,0.387037426372205,0.421531772641989,"Not significant","hypothetical protein","AENJPLPP_01878"
"AENJPLPP_02994",NA,"hypothetical protein","hypothetical protein","CDS","","",58.2862746173646,-0.206276374864786,0.238518736965352,-0.864822518722083,0.387136209420407,0.421531772641989,"Not significant","hypothetical protein","AENJPLPP_02994"
"AENJPLPP_01223","priA","primosomal protein N'","priA","CDS","3.6.4.-","",4616.89828996586,-0.0541483241519286,0.0627510268110388,-0.862907380224783,0.3881883926013,0.422425766256158,"Not significant","priA
(AENJPLPP_01223)","AENJPLPP_01223"
"AENJPLPP_02952","hxpB","Hexitol phosphatase B","hxpB","CDS","3.1.3.68","COG0637",136.73670482932,-0.141657190383452,0.164185966939445,-0.862785005466985,0.388255684845823,0.422425766256158,"Not significant","hxpB
(AENJPLPP_02952)","AENJPLPP_02952"
"AENJPLPP_01465",NA,"hypothetical protein","hypothetical protein","CDS","","",9544.77884754353,0.0572041171705722,0.0668861754351234,0.855245748444051,0.392415114476222,0.426787241291657,"Not significant","hypothetical protein","AENJPLPP_01465"
"AENJPLPP_02478",NA,"hypothetical protein","hypothetical protein","CDS","","",1625.84557151291,0.0577592278942375,0.0676561503119764,0.853717328401007,0.393261630474369,0.427543654329086,"Not significant","hypothetical protein","AENJPLPP_02478"
"AENJPLPP_01627","yoaB","Calcium-transporting ATPase 1","yoaB","CDS","7.2.2.10","COG0474",214.359462154846,0.113078945235464,0.134076158998532,0.843393382388752,0.399008471752842,0.433624945693779,"Not significant","yoaB
(AENJPLPP_01627)","AENJPLPP_01627"
"AENJPLPP_03140",NA,"hypothetical protein","hypothetical protein","CDS","","",12.917411433691,0.432710036411792,0.513431391863832,0.842780638793803,0.399351138145774,0.433830802797654,"Not significant","hypothetical protein","AENJPLPP_03140"
"AENJPLPP_00770","srlR","Glucitol operon repressor","srlR","CDS","","COG1349",79.3643776399409,0.184121493963279,0.218861178811992,0.841270685658898,0.400196309087356,0.43458218297902,"Not significant","srlR
(AENJPLPP_00770)","AENJPLPP_00770"
"AENJPLPP_01697",NA,"hypothetical protein","hypothetical protein","CDS","","",105.021496400186,-0.157885982223309,0.188157337812784,-0.839116794798644,0.401403772419097,0.43572625756076,"Not significant","hypothetical protein","AENJPLPP_01697"
"AENJPLPP_01137","yteP_2","putative multiple-sugar transport system permease YteP","yteP_2","CDS","","COG4209",14.8867206086849,-0.386961149689866,0.46298927525979,-0.835788581652862,0.403273851228629,0.437588452598026,"Not significant","yteP_2
(AENJPLPP_01137)","AENJPLPP_01137"
"AENJPLPP_01135",NA,"hypothetical protein","hypothetical protein","CDS","","",99.2820011391767,-0.158328414182205,0.189539676534969,-0.835331246083423,0.40353122924086,0.437699965509913,"Not significant","hypothetical protein","AENJPLPP_01135"
"AENJPLPP_02006","ung","Uracil-DNA glycosylase","ung","CDS","3.2.2.27","COG0692",532.109964778514,-0.0775587903452959,0.0930913219287079,-0.833147373336181,0.404761618714222,0.438866389345064,"Not significant","ung
(AENJPLPP_02006)","AENJPLPP_02006"
"AENJPLPP_01001",NA,"hypothetical protein","hypothetical protein","CDS","","",28.8563464569486,0.273708930492759,0.331340719673988,0.826064875944213,0.408767290964676,0.443039893078484,"Not significant","hypothetical protein","AENJPLPP_01001"
"AENJPLPP_02268",NA,"hypothetical protein","hypothetical protein","CDS","","",65.7832264740155,0.192768721981947,0.234327171540984,0.822647756614226,0.410708332529963,0.444973321619719,"Not significant","hypothetical protein","AENJPLPP_02268"
"AENJPLPP_00597",NA,"hypothetical protein","hypothetical protein","CDS","","",15.9360024433666,0.394430019933444,0.479973276947592,0.821774958893204,0.411204988067346,0.445340979808208,"Not significant","hypothetical protein","AENJPLPP_00597"
"AENJPLPP_01774","yiaC","Peptidyl-lysine N-acetyltransferase YiaC","yiaC","CDS","2.3.1.-","COG0454",80.5780160962395,0.16720437687967,0.205107108795089,0.815205176758227,0.414954875154901,0.449230306525248,"Not significant","yiaC
(AENJPLPP_01774)","AENJPLPP_01774"
"AENJPLPP_01709","gmuE_2","Putative fructokinase","gmuE_2","CDS","2.7.1.4","COG1940",161.983293764762,-0.128815636315843,0.158199362968655,-0.814261409771704,0.415495212017486,0.449643327684061,"Not significant","gmuE_2
(AENJPLPP_01709)","AENJPLPP_01709"
"AENJPLPP_01638","rhaD","Rhamnulose-1-phosphate aldolase","rhaD","CDS","4.1.2.19","COG0235",23.1829845626695,0.302425973958242,0.372322329578848,0.812269235370145,0.416637159422739,0.450706839253257,"Not significant","rhaD
(AENJPLPP_01638)","AENJPLPP_01638"
"AENJPLPP_00276","fsaA","Fructose-6-phosphate aldolase 1","fsaA","CDS","4.1.2.-","COG0176",46.942285467866,-0.216920675025061,0.268385073882048,-0.808244183953372,0.418950027006367,0.453035724390766,"Not significant","fsaA
(AENJPLPP_00276)","AENJPLPP_00276"
"AENJPLPP_02718",NA,"hypothetical protein","hypothetical protein","CDS","","",11.8301384795361,-0.439265117470904,0.543825279104869,-0.807732068273711,0.419244838684698,0.453181419746614,"Not significant","hypothetical protein","AENJPLPP_02718"
"AENJPLPP_01699",NA,"hypothetical protein","hypothetical protein","CDS","","",2242.64488466645,0.0533441264988116,0.0666304451499066,0.800596879981769,0.423365057562452,0.457460487770726,"Not significant","hypothetical protein","AENJPLPP_01699"
"AENJPLPP_01704","sorB_2","PTS system sorbose-specific EIIB component","sorB_2","CDS","2.7.1.206","COG3444",85.4841700786136,-0.165372123509432,0.207124212382157,-0.798420047600762,0.424626773270989,0.458648758157257,"Not significant","sorB_2
(AENJPLPP_01704)","AENJPLPP_01704"
"AENJPLPP_03121",NA,"hypothetical protein","hypothetical protein","CDS","","",130.216238364905,0.133432455705303,0.167982242169254,0.794324768988734,0.427006388098743,0.461043129179077,"Not significant","hypothetical protein","AENJPLPP_03121"
"AENJPLPP_03146",NA,"hypothetical protein","hypothetical protein","CDS","","",16.3973498651778,0.354624584661415,0.447034707167096,0.79328199572849,0.427613544102052,0.461522662353378,"Not significant","hypothetical protein","AENJPLPP_03146"
"AENJPLPP_02946",NA,"putative phosphotransferase enzyme IIB component","putative phosphotransferase enzyme IIB component","CDS","2.7.1.-","",7.62485490751088,0.529744060642767,0.670158824874412,0.790475393265234,0.429250187204849,0.463112530479012,"Not significant","putative phosphotransferase enzyme IIB component","AENJPLPP_02946"
"AENJPLPP_00075",NA,"hypothetical protein","hypothetical protein","CDS","","",361.324518720368,-0.105916189126533,0.139410559178993,-0.759742947379934,0.447408251753138,0.482519146938337,"Not significant","hypothetical protein","AENJPLPP_00075"
"AENJPLPP_02212",NA,"hypothetical protein","hypothetical protein","CDS","","",79.0698325760428,0.166352405814738,0.21998531319577,0.756197781561434,0.449530622672636,0.484623454983333,"Not significant","hypothetical protein","AENJPLPP_02212"
"AENJPLPP_01885","graS","Sensor histidine kinase GraS","graS","CDS","2.7.13.3","COG0642",2063.94364332802,-0.0505382991739256,0.0670989659335882,-0.75319043253135,0.451335487782005,0.486383999204741,"Not significant","graS
(AENJPLPP_01885)","AENJPLPP_01885"
"AENJPLPP_01736","glpF","Glycerol uptake facilitator protein","glpF","CDS","","COG0580",12.3032701003263,0.385960398869881,0.513968086031493,0.750942343229909,0.452687355709484,0.487655214617027,"Not significant","glpF
(AENJPLPP_01736)","AENJPLPP_01736"
"AENJPLPP_01592",NA,"hypothetical protein","hypothetical protein","CDS","","",984.337736141841,0.0574226886053474,0.0768513759702242,0.747191418245987,0.454948023531491,0.489904090763656,"Not significant","hypothetical protein","AENJPLPP_01592"
"AENJPLPP_01689",NA,"hypothetical protein","hypothetical protein","CDS","","",21.0892314866128,-0.297156518028448,0.398317089481993,-0.746030049614232,0.455649262883242,0.490472647613102,"Not significant","hypothetical protein","AENJPLPP_01689"
"AENJPLPP_01089",NA,"hypothetical protein","hypothetical protein","CDS","","",31.6224165004493,-0.250310067076288,0.337327853351582,-0.742037944952623,0.45806434582833,0.49288489663246,"Not significant","hypothetical protein","AENJPLPP_01089"
"AENJPLPP_01870",NA,"hypothetical protein","hypothetical protein","CDS","","",25.6743328034919,0.274271097187404,0.374140221534485,0.733070334064908,0.463515532707009,0.498560970020343,"Not significant","hypothetical protein","AENJPLPP_01870"
"AENJPLPP_02720",NA,"hypothetical protein","hypothetical protein","CDS","","",34.6934299249311,-0.223232376366304,0.304651860389649,-0.732745817080489,0.463713473784258,0.498584445227206,"Not significant","hypothetical protein","AENJPLPP_02720"
"AENJPLPP_01512",NA,"IS256 family transposase IS256","IS256 family transposase IS256","CDS","","",148.0340495187,0.112341605993629,0.154569249102008,0.726804371802888,0.467345804570516,0.502299154418804,"Not significant","IS256 family transposase IS256","AENJPLPP_01512"
"AENJPLPP_02663",NA,"ISL3 family transposase IS1476","ISL3 family transposase IS1476","CDS","","",70.5358620424264,-0.169530712802978,0.233822751264928,-0.725039423605508,0.468427845086525,0.503271054815921,"Not significant","ISL3 family transposase IS1476","AENJPLPP_02663"
"AENJPLPP_03139",NA,"hypothetical protein","hypothetical protein","CDS","","",49.6355586287616,-0.189580273295932,0.26183238987127,-0.724052029579454,0.469033793313706,0.503730906248521,"Not significant","hypothetical protein","AENJPLPP_03139"
"AENJPLPP_02715","agaC_2","N-acetylgalactosamine permease IIC component 1","agaC_2","CDS","","COG3715",12.7678007031003,0.354472600435105,0.495801923177299,0.714948014246298,0.474641166670351,0.509559781131499,"Not significant","agaC_2
(AENJPLPP_02715)","AENJPLPP_02715"
"AENJPLPP_00752",NA,"hypothetical protein","hypothetical protein","CDS","","",41.5226743952503,-0.20287245126687,0.284672173753745,-0.712652903835851,0.476060566239439,0.510696272460724,"Not significant","hypothetical protein","AENJPLPP_00752"
"AENJPLPP_01659",NA,"hypothetical protein","hypothetical protein","CDS","","",10.7055863380331,-0.389558630424724,0.546571331668278,-0.712731546376005,0.476011891688782,0.510696272460724,"Not significant","hypothetical protein","AENJPLPP_01659"
"AENJPLPP_01817","yjcD","Putative ATP-dependent DNA helicase YjcD","yjcD","CDS","3.6.4.12","COG0210",2950.58716159926,0.0439816863491271,0.0621572188130366,0.707587745864564,0.479201304872006,0.513870793216913,"Not significant","yjcD
(AENJPLPP_01817)","AENJPLPP_01817"
"AENJPLPP_02915",NA,"IS30 family transposase IS1062","IS30 family transposase IS1062","CDS","","COG2826",635.419294007203,0.060661639477623,0.0860590517148895,0.704883893894077,0.48088249405507,0.515478356936729,"Not significant","IS30 family transposase IS1062","AENJPLPP_02915"
"AENJPLPP_02739","yjhB","Putative metabolite transport protein YjhB","yjhB","CDS","","",223.582724775386,-0.110736188821237,0.159287554902516,-0.695196739563282,0.486932015343256,0.521765531959409,"Not significant","yjhB
(AENJPLPP_02739)","AENJPLPP_02739"
"AENJPLPP_00072",NA,"hypothetical protein","hypothetical protein","CDS","","",82.2295494963205,0.143637415679344,0.207351495060945,0.692724282683019,0.488482597219388,0.523228994600109,"Not significant","hypothetical protein","AENJPLPP_00072"
"AENJPLPP_00749","dgaF","2-dehydro-3-deoxy-phosphogluconate aldolase","dgaF","CDS","4.1.2.14","",125.125266442654,0.118165249793339,0.172188662912704,0.686254529157046,0.49255261726581,0.527388978623112,"Not significant","dgaF
(AENJPLPP_00749)","AENJPLPP_00749"
"AENJPLPP_01710",NA,"hypothetical protein","hypothetical protein","CDS","","",9.78816341757865,-0.39224514610941,0.573720624307793,-0.683686675169928,0.49417303935504,0.528923960080952,"Not significant","hypothetical protein","AENJPLPP_01710"
